"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"image","dig28588","Orobanchaceae","Orobanche minor","clover broomrape","Robert Leroy Carr","","June 13, 2011","2011","Tillamook","Highway 101, Bay City; 45.52396&#176; N -123.893&#176; W","45.5240","-123.8930","","","","Orobanche minor Sm. "
"observation","303330","Orobanchaceae","Pedicularis racemosa","white sickletop lousewort","Newhouse, B., Blakeley-Smith, M.","","11 August 2005","2005","Lane","Meadow 64; Southeast of Vivian Lake","43.5790","-122.1434","1646","","","Pedicularis racemosa Douglas ex Benth. "
"observation","360943","Orobanchaceae","Castilleja tenuis","annual white paintbrush, hairy owl clover","Bluhm, W., Native Plant Society of Oregon","","2005","2005","Douglas","Cedar Springs Mountain","42.7629","-123.1220","","","","Castilleja tenuis (A. Heller) T.I. Chuang & Heckard "
"observation","317749","Orobanchaceae","Triphysaria pusilla","dwarf triphysaria, dwarf owl clover","BLM Botanist","","2007","2007","Benton","Grass Mountain Research Natural Area","44.4244","-123.6751","","","","Triphysaria pusilla (Benth.) T.I. Chuang & Heckard "
"image","dig23645","Orobanchaceae","Castilleja applegatei","waxyleaf Indian paintbrush","Gerald D. Carr","","July 7, 2010","2010","Wheeler","SR 207, 6.0 mi. north of junction with Highway 26, north of Mitchell; 1074m; 44.62885&#176; N -120.10759&#176; W","44.6288","-120.1076","1074","","","Castilleja applegatei Fernald "
"observation","192709","Orobanchaceae","Castilleja hispida var. hispida","harsh Indian paintbrush","Bluhm, W.","","2003","2003","Marion","Phantom Natural Bridge","44.7790","-122.2234","1219","","","Castilleja hispida Benth. var. hispida "
"image","dig25351","Orobanchaceae","Pedicularis bracteosa var. flavida","towering lousewort","Gerald D. Carr","","July 14, 2010","2010","Clackamas","Trail 724 to Black Wolf Meadows/Anvil Lake, NFD Road 160, 14.2 mi. north of Ripplebrook via NFD Roads 57 and 58; 1265m","45.1475","-121.8643","1265","","","Pedicularis bracteosa Benth. var. flavida (Pennell) Cronquist "
"image","dig17438","Orobanchaceae","Castilleja parviflora var. oreopola","magenta paintbrush","Gerald D. Carr","","August 11, 2008","2008","Jefferson","Three-fingered Jack, glacial outwash plain at base of, near Canyon Creek; 1777m; 44.48592&#176; N -121.83836&#176; W","44.4859","-121.8384","1777","","","Castilleja parviflora Bong. var. oreopola (Greenm.) Ownbey "
"observation","299462","Orobanchaceae","Castilleja pruinosa","frosted paintbrush","Harvey, T.","","2003 - 2012","2003","Lane","Bearbones Mountain","43.5488","-122.5184","1204","","","Castilleja pruinosa Fernald "
"observation","421903","Orobanchaceae","Pedicularis bracteosa var. flavida","towering lousewort","Harvey, T.","","2013","2013","Lane","Elk Camp and Nevergo Meadow","43.8876","-122.5978","1347","","","Pedicularis bracteosa Benth. var. flavida (Pennell) Cronquist "
"observation","332949","Orobanchaceae","Castilleja hispida var. hispida","harsh Indian paintbrush","Bluhm, W.","","August 2008","2008","Tillamook","Kings and Elk Mountains","45.6167","-123.4985","244","","","Castilleja hispida Benth. var. hispida "
"observation","371642","Orobanchaceae","Pedicularis bracteosa var. flavida","towering lousewort","Harvey, T.","","2004 - 2005","2004","Douglas","Wild Rose Point","43.3715","-122.5386","1472","","","Pedicularis bracteosa Benth. var. flavida (Pennell) Cronquist "
"observation","419406","Orobanchaceae","Pedicularis bracteosa var. flavida","towering lousewort","Harvey, T.","","2002 - 2013","2002","Lane","Saddleblanket Mountain and wetlands","43.9030","-122.5191","1311","","","Pedicularis bracteosa Benth. var. flavida (Pennell) Cronquist "
"image","dig25253","Orobanchaceae","Orobanche fasciculata","clustered broomrape","Gerald D. Carr","","June 8, 2010","2010","Linn","Horse Rock Ridge trailhead, 0.5 air mi. northwest of; 770m; 44.2974&#176; N -122.87431&#176; W","44.2974","-122.8743","770","","","Orobanche fasciculata Nutt. "
"image","dig25254","Orobanchaceae","Orobanche fasciculata","clustered broomrape","Gerald D. Carr","","June 8, 2010","2010","Linn","Horse Rock Ridge trailhead, 0.5 air mi. northwest of; 770m; 44.2974&#176; N -122.87431&#176; W","44.2974","-122.8743","770","","","Orobanche fasciculata Nutt. "
