"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"image","dig22459","Apocynaceae","Apocynum sibiricum var. salignum","Indian hemp","Bruce Neil Newhouse","","July 1, 2009","2009","Lane","Marcola Road; 44.1504&#176; N -122.908&#176; W","44.1504","-122.9080","","","","Apocynum sibiricum Jacq. var. salignum (Greene) Fernald "
"image","dig11480","Apocynaceae","Asclepias speciosa","showy milkweed, Greek milkweed","Keir Morse","","June 24, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I188; 42.2750376193&#176; N -123.641048639&#176; W","42.2750","-123.6410","","","","Asclepias speciosa Torr. "
"observation","413115","Apocynaceae","Vinca major","greater periwinkle","Newhouse, B.","","2011","2011","Lane","Clearwater Park","44.0296","-122.9421","146","","","Vinca major L. "
"observation","319373","Apocynaceae","Vinca major","greater periwinkle","Wilson, B.","","2007","2007","Lincoln","near Eddyville School","44.6339","-123.7763","27","","","Vinca major L. "
"observation","171584","Apocynaceae","Apocynum androsaemifolium","dogbane","Bluhm, W.","","2005","2005","Josephine","$8 Mountain to Onion Camp","42.2353","-123.7093","","","","Apocynum androsaemifolium L. "
"image","dig20158","Apocynaceae","Apocynum cannabinum var. glaberrimum","hemp dogbane, common dogbane","Gerald D. Carr","","July 17, 2009","2009","Lane","south shoulder of Highway 126, 1.2 mi. west of Green Hill Road; 44.05458&#176; N -123.23149&#176; W","44.0546","-123.2315","","","","Apocynum cannabinum L. var. glaberrimum A. DC. "
"observation","417923","Apocynaceae","Apocynum androsaemifolium","dogbane","Salix Associates","","2009","2009","Lane","East Ridgeline Extension Survey, Eugene","43.9987","-123.0432","194","","","Apocynum androsaemifolium L. "
"observation","289101","Apocynaceae","Asclepias speciosa","showy milkweed, Greek milkweed","Wilson, B., Brainerd, R., Newhouse, B.","","2003","2003","Jackson","I-5, mile 47 to 48","42.4168","-123.1553","","","","Asclepias speciosa Torr. "
"image","dig8334","Apocynaceae","Asclepias cordifolia","purple milkweed","Gerald D. Carr","","June 12, 2007","2007","Josephine","NFDR 011, ca. 2.6 mi. northwest of O'Brien; 42.08493&#176; N -123.7317&#176; W","42.0849","-123.7317","","","","Asclepias cordifolia (Benth.) Jeps. "
"observation","289748","Apocynaceae","Asclepias speciosa","showy milkweed, Greek milkweed","Wilson, B., Brainerd, R.","","2003","2003","Jackson","I-5, mile 22 to 23","42.2597","-122.7909","","","","Asclepias speciosa Torr. "
"observation","356599","Apocynaceae","Apocynum androsaemifolium","dogbane","Wilson, B., Otting, N., Newhouse, B.","","8 August 2008","2008","Lake","Site A; spur 134 of Road 3780","42.3241","-120.4987","1850","","","Apocynum androsaemifolium L. "
"observation","413502","Apocynaceae","Apocynum androsaemifolium","dogbane","Brainerd, R., Newhouse, B.","","2008","2008","Polk","Eola Hills privately owned site","45.0107","-123.1605","91","","","Apocynum androsaemifolium L. "
"observation","354432","Apocynaceae","Apocynum cannabinum","hemp dogbane, common dogbane","Wilson, B., Otting, N.","","11 July 2008","2008","Douglas","Susan Creek Falls day use area","43.2986","-122.9051","291","","","Apocynum cannabinum L. "
