"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","312385","Juncaceae","Juncus balticus ssp. ater","Baltic rush, dark Baltic rush","Brainerd, R., Kuykendall, K., Newhouse, B., Lippert, J., Smith, A.","","2003","2003","Linn","Gordon Meadows","44.3663","-122.2938","","","","Juncus balticus Willd. ssp. ater (Rydb.) Snogerup "
"observation","311470","Juncaceae","Juncus effusus ssp. pacificus","common rush, Pacific rush","Brainerd, R., Newhouse, B., Otting, N.","","2005","2005","Lane","Long Tom ACEC","44.1430","-123.2942","102","","","Juncus effusus L. ssp. pacificus (Fernald & Wiegand) Piper & Beattie "
"observation","354936","Juncaceae","Juncus patens","gray rush, spreading rush","Wilson, B., Otting, N.","","1 July 2008","2008","Douglas","Stanton Park","42.9468","-123.2928","217","","","Juncus patens E. Mey. "
"observation","353421","Juncaceae","Juncus effusus ssp. pacificus","common rush, Pacific rush","Wilson, B.","","21 June 2008","2008","Douglas","Galagher Canyon Road site 2","43.4802","-123.4369","308","","","Juncus effusus L. ssp. pacificus (Fernald & Wiegand) Piper & Beattie "
"observation","417850","Juncaceae","Luzula comosa","Pacific woodrush","Salix Associates","","2008","2008","Polk","Zena Road, private property site","45.0098","-123.1608","","","","Luzula comosa E. Mey. "
"observation","407978","Juncaceae","Juncus balticus","Baltic rush","Wilson, B., Otting, N.","","26 June 2012","2012","Lake","Fifteen Mile Creek Exclosure (Wilson and Otting)","42.0422","-120.0683","1829","","","Juncus balticus Willd. "
"observation","10096311","Juncaceae","Juncus effusus ssp. solutus","eastern soft rush, Nova Scotia rush","R.E. Brainerd","","30 July 2014","2014","Linn","Unaccessioned specimen: Brainerd, R. #2333","44.6212","-123.1114","82","Roadside ditch.","","Juncus effusus L. ssp. solutus (Fernald & Wiegand) Hämet-Ahti "
"observation","404514","Juncaceae","Luzula macrantha","prairie woodrush, large-anthered woodrush","Wilson, B.","","2011","2011","Benton","Chip Ross Park","44.6085","-123.2843","244","","","Luzula macrantha (S. Watson) Zika & B.L. Wilson "
"observation","330324","Juncaceae","Juncus effusus ssp. pacificus","common rush, Pacific rush","Wilson, B., Brainerd, R., Newhouse, B., Otting, N.","","4 October 2007","2007","Douglas","Slide Creek","43.1046","-123.1220","362","","","Juncus effusus L. ssp. pacificus (Fernald & Wiegand) Piper & Beattie "
"observation","413421","Juncaceae","Juncus effusus ssp. pacificus","common rush, Pacific rush","Newhouse, B.","","2010 - 2012","2010","Lane","Coyote-Spencer Wetlands, Eugene","44.0113","-123.2633","","","","Juncus effusus L. ssp. pacificus (Fernald & Wiegand) Piper & Beattie "
"observation","358026","Juncaceae","Juncus nevadensis var. nevadensis","Sierra rush","Wilson, B., Otting, N.","","19 September 2008","2008","Douglas","Amacher Park","43.2806","-123.3575","135","","","Juncus nevadensis S. Watson var. nevadensis "
"observation","422364","Juncaceae","Juncus parryi","Parry's rush","Harvey, T.","","21 September 2011","2011","Marion","Jefferson Park - Whitewater Trail","44.7204","-121.8171","1798","","","Juncus parryi Engelm. "
"observation","404743","Juncaceae","Juncus bufonius","toad rush","Wilson, B.","","2012","2012","Benton","North Albany Park","44.6700","-123.1332","108","","","Juncus bufonius L. "
