"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","327279","Primulaceae","Lysimachia latifolia","western starflower","Morse, K.","","29 June 2007","2007","Josephine","Deer Creek Center - North","42.2956","-123.6506","456","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","205491","Primulaceae","Lysimachia nummularia","creeping Jenny, moneywort","Bluhm, W.","","2003","2003","Marion","Minto-Brown Island Park: Bluhm 2003","44.9236","-123.0722","","","","Lysimachia nummularia L. "
"image","dig39090","Primulaceae","Lysimachia terrestris","bog loosestrife","Gerald D. Carr","","August 8, 2014","2014","Coos","Ditch at margin of cranberry bog, Randolph Rd., ca. 0.4 mi. SE of jct. with Hwy 101; 14m; 43.17627&#176; N -124.36068&#176; W","43.1763","-124.3607","14","","","Lysimachia terrestris (L.) Britton, Sterns & Poggenb. "
"observation","424073","Primulaceae","Dodecatheon jeffreyi","tall mountain shooting star, Jeffrey's shooting star","Newhouse, B., Brainerd, R.","","25 August 2007","2007","Lane","Erma Bell Lake Basin Meadow #46","43.8351","-122.0296","1481","","","Dodecatheon jeffreyi Van Houtte "
"image","dig27531","Primulaceae","Dodecatheon pulchellum ssp. pulchellum","fewflowered shooting star, yellowthroat shooting star","Gerald D. Carr","","September 2, 2011","2011","Harney","Steens Mountain Loop Road, 0.9 mi. west of East Rim Overlook, 25.9 mi. east-southeast of Frenchglen; 2755m","42.6678","-118.5844","2755","","","Dodecatheon pulchellum (Raf.) Merr. ssp. pulchellum "
"observation","412516","Primulaceae","Lysimachia nummularia","creeping Jenny, moneywort","Newhouse, B., Brainerd, R.","","July 2007","2007","Benton","Herbert Farm and Natural Area, Open Space Park","44.5198","-123.2956","","","","Lysimachia nummularia L. "
"observation","229068","Primulaceae","Lysimachia latifolia","western starflower","Wilson, B.","","2002 - 2004","2002","Wasco","Rest area on eastbound I-84 at Memaloose State Park","45.6947","-121.3448","91","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","378188","Primulaceae","Lysimachia arvensis","scarlet pimpernel","Harvey, T.","","2004 - 2010","2004","Douglas","Little River Road, Glide","43.2630","-122.8248","229","","","Lysimachia arvensis (L.) U. Manns & Anderb. "
"observation","196487","Primulaceae","Lysimachia latifolia","western starflower","Bluhm, W.","","2002","2002","Clackamas","Olallie Meadow","44.8982","-121.8263","","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","409930","Primulaceae","Lysimachia latifolia","western starflower","Olson, B.B., Maffitt, V.","","12 April 2003","2003","Washington","Tualatin Wildlife Refuge","45.3677","-122.8363","","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","199959","Primulaceae","Lysimachia latifolia","western starflower","Harvey, T.","","2 October 2003","2003","Lane","Lillian Falls-Black Creek","43.7033","-122.0912","1036","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","326839","Primulaceae","Dodecatheon hendersonii","Henderson's shooting star, broadleaf shooting star","Morse, K.","","29 June 2007","2007","Josephine","Deer Creek Center - North","42.2904","-123.6506","456","","","Dodecatheon hendersonii A. Gray "
"observation","332916","Primulaceae","Lysimachia latifolia","western starflower","Bluhm, W.","","August 2008","2008","Tillamook","Kings and Elk Mountains","45.6167","-123.4985","244","","","Lysimachia latifolia (Hook.) Cholewa "
"image","dig26213","Primulaceae","Lysimachia europaea","northern starflower, arctic starflower","Gerald D. Carr","","July 14, 2010","2010","Clackamas","Trail 724 to Anvil Lake, NFD Road 160, 14.2 mi. N of Ripplebrook; 1265m","45.1475","-121.8643","1265","","","Lysimachia europaea (L.) U. Manns & Anderb. "
"observation","179423","Primulaceae","Lysimachia latifolia","western starflower","Salix Associates","","2 July 2002","2002","Lane","Owl Creek Meadow","44.1595","-122.1561","","","","Lysimachia latifolia (Hook.) Cholewa "
