TSN|Scientific Name|Author|Rank Name|Credibility|Name Usage|Accepted TSN|Accepted Name
23612|Vaccinium parvifolium|Sm.|Species        |Reviewed|accepted||
23613|Vaccinium scoparium|Leiberg ex Coville|Species        |Reviewed|accepted||
|Vaccinium shastense|||||
23574|Vaccinium uliginosum|L.|Species        |Reviewed|accepted||
19162|Hesperocnide tenella|Torr.|Species        |Reviewed|accepted||
19167|Parietaria judaica|L.|Species        |Reviewed|accepted||
19169|Parietaria pensylvanica|Muhl. ex Willd.|Species        |Reviewed|accepted||
19152|Urtica dioica|L.|Species        |Reviewed|accepted||
19158|Urtica urens|L.|Species        |Reviewed|accepted||
501017|Botrychium ascendens|W.H. Wagner|Species        |Reviewed|accepted||
501019|Botrychium crenulatum|W.H. Wagner|Species        |Reviewed|accepted||
17181|Botrychium lunaria|(L.) Sw.|Species        |Reviewed|accepted||
17186|Botrychium minganense|Vict.|Species        |Reviewed|accepted||
501023|Botrychium montanum|W.H. Wagner|Species        |Reviewed|accepted||
501027|Botrychium pinnatum|H. St. John|Species        |Reviewed|accepted||
17189|Botrychium pumicola|Coville ex Underw.|Species        |Reviewed|accepted||
17190|Botrychium simplex|E. Hitchc.|Species        |Reviewed|accepted||
|Botrypus virginianus|||||
504033|Ophioglossum pusillum|Raf.|Species        |Reviewed|accepted||
|Sceptridium multifidum|||||
33493|Bellardia trixago|(L.) All.|Species        |Reviewed|accepted||
33052|Castilleja affinis|Hook. & Arn.|Species        |Reviewed|accepted||
33053|Castilleja affinis|Hook. & Arn.|Species        |Reviewed|not accepted|33052|Castilleja affinis
506875|Castilleja ambigua|Hook. & Arn.|Species        |Reviewed|accepted||
33093|Castilleja applegatei|Fernald|Species        |Reviewed|accepted||
33094|Castilleja arachnoidea|Greenm.|Species        |Reviewed|accepted||
506876|Castilleja attenuata|(A. Gray) T.I. Chuang & Heckard|Species        |Reviewed|accepted||
33100|Castilleja brevilobata|Piper|Species        |Reviewed|not accepted|525157|Castilleja hispida ssp. brevilobata
506877|Castilleja brevistyla|(Hoover) T.I. Chuang & Heckard|Species        |Reviewed|accepted||
506878|Castilleja campestris|(Benth.) T.I. Chuang & Heckard|Species        |Reviewed|accepted||
33102|Castilleja chromosa|A. Nelson|Species        |Reviewed|not accepted|533200|Castilleja angustifolia var. dubia
506879|Castilleja densiflora|(Benth.) T.I. Chuang & Heckard|Species        |Reviewed|accepted||
33060|Castilleja elata|Piper|Species        |Reviewed|not accepted|525171|Castilleja miniata ssp. elata
506880|Castilleja exserta|(A. Heller) T.I. Chuang & Heckard|Species        |Reviewed|accepted||
33117|Castilleja foliolosa|Hook. & Arn.|Species        |Reviewed|accepted||
33121|Castilleja gleasoni|Elmer|Species        |Reviewed|not accepted|33159|Castilleja pruinosa
506882|Castilleja lacera|(Benth.) T.I. Chuang & Heckard|Species        |Reviewed|accepted||
33133|Castilleja latifolia|Hook. & Arn.|Species        |Reviewed|accepted||
33134|Castilleja latifolia|Hook. & Arn.|Species        |Reviewed|not accepted|33133|Castilleja latifolia
33067|Castilleja lemmonii|A. Gray|Species        |Reviewed|accepted||
33138|Castilleja linariifolia|Benth.|Species        |Reviewed|accepted||
|Castilleja lineariloba|||||
33140|Castilleja litoralis|Pennell|Species        |Reviewed|not accepted|525150|Castilleja affinis ssp. litoralis
501327|Castilleja mendocinensis|(Eastw.) Pennell|Species        |Reviewed|accepted||
33069|Castilleja miniata|Douglas ex Hook.|Species        |Reviewed|accepted||
33070|Castilleja minor|(A. Gray) A. Gray|Species        |Reviewed|accepted||
33157|Castilleja peirsonii|Eastw.|Species        |Reviewed|not accepted|527208|Castilleja parviflora var. parviflora
33076|Castilleja pilosa|(S. Watson) Rydb.|Species        |Reviewed|accepted||
33159|Castilleja pruinosa|Fernald|Species        |Reviewed|accepted||
33160|Castilleja pruinosa|Fernald|Species        |Reviewed|not accepted|33159|Castilleja pruinosa
506886|Castilleja rubicundula|(Jeps.) T.I. Chuang & Heckard|Species        |Reviewed|accepted||
501333|Castilleja schizotricha|Greenm.|Species        |Reviewed|accepted||
33171|Castilleja subinclusa|Greene|Species        |Reviewed|accepted||
506887|Castilleja tenuis|(A. Heller) T.I. Chuang & Heckard|Species        |Reviewed|accepted||
33176|Castilleja uliginosa|Eastw.|Species        |Reviewed|not accepted|525161|Castilleja miniata ssp. miniata
33086|Castilleja wightii|Elmer|Species        |Reviewed|not accepted|525149|Castilleja affinis ssp. affinis
834168|Chloropyron maritimum|(Nutt. ex Benth.) A. Heller|Species        |Reviewed|accepted||
33539|Cordylanthus capitatus|Nutt. ex Benth.|Species        |Reviewed|accepted||
33544|Cordylanthus pilosus|A. Gray|Species        |Reviewed|accepted||
33573|Cordylanthus pringlei|A. Gray|Species        |Reviewed|accepted||
33574|Cordylanthus ramosus|Nutt. ex Benth.|Species        |Reviewed|accepted||
33552|Cordylanthus tenuis|A. Gray|Species        |Reviewed|accepted||
834153|Kopsiopsis hookeri|(Walp.) Govaerts|Species        |Reviewed|accepted||
834161|Kopsiopsis strobilacea|(A. Gray) Beck|Species        |Reviewed|accepted||
34278|Orobanche bulbosa|(A. Gray) Beck|Species        |Reviewed|accepted||
34279|Orobanche californica|Cham. & Schltdl.|Species        |Reviewed|accepted||
34287|Orobanche corymbosa|(Rydb.) Ferris|Species        |Reviewed|accepted||
34290|Orobanche fasciculata|Nutt.|Species        |Reviewed|accepted||
34297|Orobanche pinorum|Geyer ex Hook.|Species        |Reviewed|accepted||
34300|Orobanche uniflora|L.|Species        |Reviewed|accepted||
34303|Orobanche valida|Jeps.|Species        |Reviewed|accepted||
34304|Orobanche vallicola|(Jeps.) Heckard|Species        |Reviewed|accepted||
33440|Orthocarpus bracteosus|Benth.|Species        |Reviewed|accepted||
33434|Orthocarpus cuspidatus|Greene|Species        |Reviewed|accepted||
33449|Orthocarpus imbricatus|Torr. ex S. Watson|Species        |Reviewed|accepted||
33437|Orthocarpus luteus|Nutt.|Species        |Reviewed|accepted||
504067|Orthocarpus pachystachyus|A. Gray|Species        |Reviewed|accepted||
33664|Parentucellia viscosa|(L.) Caruel|Species        |Reviewed|accepted||
504161|Pedicularis attollens|A. Gray|Species        |Reviewed|accepted||
33361|Pedicularis bracteosa|Benth.|Species        |Reviewed|accepted||
33369|Pedicularis contorta|Benth.|Species        |Reviewed|accepted||
33374|Pedicularis densiflora|Benth. ex Hook.|Species        |Reviewed|accepted||
33377|Pedicularis groenlandica|Retz.|Species        |Reviewed|accepted||
33378|Pedicularis howellii|A. Gray|Species        |Reviewed|accepted||
33385|Pedicularis racemosa|Douglas ex Benth.|Species        |Reviewed|accepted||
33387|Pedicularis semibarbata|A. Gray|Species        |Reviewed|accepted||
507218|Triphysaria eriantha|(Benth.) T.I. Chuang & Heckard|Species        |Reviewed|accepted||
507221|Triphysaria pusilla|(Benth.) T.I. Chuang & Heckard|Species        |Reviewed|accepted||
507222|Triphysaria versicolor|Fisch. & C.A. Mey.|Species        |Reviewed|accepted||
21580|Fremontodendron californicum|(Torr.) Coville|Species        |Reviewed|accepted||
514726|Hibiscus lasiocarpos|Cav.|Species        |Reviewed|not accepted|524146|Hibiscus moscheutos ssp. lasiocarpos
21639|Hibiscus trionum|L.|Species        |Reviewed|accepted||
21807|Iliamna bakeri|(Jeps.) Wiggins|Species        |Reviewed|accepted||
21809|Iliamna latibracteata|Wiggins|Species        |Reviewed|accepted||
21812|Iliamna rivularis|(Douglas ex Hook.) Greene|Species        |Reviewed|accepted||
21827|Malacothamnus fasciculatus|(Nutt. ex Torr. & A. Gray) Greene|Species        |Reviewed|accepted||
21828|Malacothamnus fremontii|(Torr. ex A. Gray) Torr. ex Greene|Species        |Reviewed|accepted||
516626|Malacothamnus mendocinensis|(Eastw.) Kearney|Species        |Reviewed|not accepted|21827|Malacothamnus fasciculatus
845815|Malva arborea|(L.) Webb & Berthel.|Species        |Reviewed|accepted||
21836|Malva neglecta|Wallr.|Species        |Reviewed|accepted||
21837|Malva nicaeensis|All.|Species        |Reviewed|accepted||
21838|Malva parviflora|L.|Species        |Reviewed|accepted||
|Malva pseudolavatera|||||
21840|Malva sylvestris|L.|Species        |Reviewed|accepted||
21846|Malvella leprosa|(Ortega) Krapov.|Species        |Reviewed|accepted||
21851|Modiola caroliniana|(L.) G. Don|Species        |Reviewed|accepted||
521460|Sidalcea asprella|Greene|Species        |Reviewed|accepted||
21855|Sidalcea calycosa|M.E. Jones|Species        |Reviewed|accepted||
845783|Sidalcea celata|(Jepson) S.R. Hill|Species        |Reviewed|accepted||
21864|Sidalcea diploscypha|(Torr. & A. Gray) A. Gray|Species        |Reviewed|accepted||
845782|Sidalcea elegans|Greene|Species        |Reviewed|accepted||
845779|Sidalcea gigantea|G. Clifton|Species        |Reviewed|accepted||
21865|Sidalcea glaucescens|Greene|Species        |Reviewed|accepted||
21866|Sidalcea hartwegii|A. Gray ex Benth.|Species        |Reviewed|accepted||
505211|Sidalcea hickmanii|Greene|Species        |Reviewed|accepted||
21873|Sidalcea hirsuta|A. Gray|Species        |Reviewed|accepted||
21876|Sidalcea malachroides|(Hook. & Arn.) A. Gray|Species        |Reviewed|accepted||
21877|Sidalcea malviflora|(DC.) A. Gray ex Benth.|Species        |Reviewed|accepted||
21895|Sidalcea oregana|(Nutt. ex Torr. & A. Gray) A. Gray|Species        |Reviewed|accepted||
21905|Sidalcea setosa|C.L. Hitchc.|Species        |Reviewed|accepted||
21910|Sphaeralcea ambigua|A. Gray|Species        |Reviewed|accepted||
19093|Ficus carica|L.|Species        |Reviewed|accepted||
19066|Morus alba|L.|Species        |Reviewed|accepted||
507897|Morella californica|(Cham.) Wilbur|Species        |Reviewed|accepted||
33469|Antirrhinum cornutum|Benth.|Species        |Reviewed|not accepted|504941|Sairocarpus cornutus
33481|Antirrhinum subcordatum|A. Gray|Species        |Reviewed|not accepted|504946|Sairocarpus subcordatus
33482|Antirrhinum vexillocalyculatum|Kellogg|Species        |Reviewed|not accepted|504947|Sairocarpus vexillocalyculatus
33473|Antirrhinum virga|A. Gray|Species        |Reviewed|not accepted|504948|Sairocarpus virga
33044|Bacopa repens|(Sw.) Wettst.|Species        |Reviewed|accepted||
33045|Bacopa rotundifolia|(Michx.) Wettst.|Species        |Reviewed|accepted||
32056|Callitriche fassettii|Schotsman|Species        |Reviewed|accepted||
32053|Callitriche heterophylla|Pursh|Species        |Reviewed|accepted||
32059|Callitriche marginata|Torr.|Species        |Reviewed|accepted||
501143|Callitriche palustris|L.|Species        |Reviewed|accepted||
32062|Callitriche stagnalis|Scop.|Species        |Reviewed|accepted||
32063|Callitriche trochlearis|Fassett|Species        |Reviewed|accepted||
33526|Collinsia bartsiifolia|Benth.|Species        |Reviewed|accepted||
33517|Collinsia concolor|Greene|Species        |Reviewed|accepted||
33529|Collinsia corymbosa|Herder|Species        |Reviewed|accepted||
33530|Collinsia grandiflora|Douglas ex Lindl.|Species        |Reviewed|accepted||
33518|Collinsia greenei|A. Gray|Species        |Reviewed|accepted||
33531|Collinsia heterophylla|Buist ex R. Grah.|Species        |Reviewed|accepted||
33519|Collinsia linearis|A. Gray|Species        |Reviewed|accepted||
33534|Collinsia parviflora|Lindl.|Species        |Reviewed|accepted||
33520|Collinsia rattanii|A. Gray|Species        |Reviewed|accepted||
33535|Collinsia sparsiflora|Fisch. & C.A. Mey.|Species        |Reviewed|accepted||
33536|Collinsia tinctoria|Hartw. ex Benth.|Species        |Reviewed|accepted||
33523|Collinsia torreyi|A. Gray|Species        |Reviewed|accepted||
33579|Cymbalaria muralis|G. Gaertn., B. Mey. & Scherb.|Species        |Reviewed|accepted||
33585|Digitalis purpurea|L.|Species        |Reviewed|accepted||
33193|Gratiola ebracteata|Benth. ex A. DC.|Species        |Reviewed|accepted||
33196|Gratiola heterosepala|H. Mason & Bacig.|Species        |Reviewed|accepted||
33197|Gratiola neglecta|Torr.|Species        |Reviewed|accepted||
27069|Hippuris vulgaris|L.|Species        |Reviewed|accepted||
33612|Keckiella breviflora|(Lindl.) Straw|Species        |Reviewed|accepted||
33616|Keckiella corymbosa|(Benth.) Straw|Species        |Reviewed|accepted||
33617|Keckiella lemmonii|(A. Gray) Straw|Species        |Reviewed|accepted||
33625|Kickxia elatine|(L.) Dumort.|Species        |Reviewed|accepted||
33626|Kickxia spuria|(L.) Dumort.|Species        |Reviewed|accepted||
503474|Linaria dalmatica|(L.) Mill.|Species        |Reviewed|accepted||
33217|Linaria genistifolia|(L.) Mill.|Species        |Reviewed|accepted||
33216|Linaria vulgaris|Mill.|Species        |Reviewed|accepted||
33221|Lindernia dubia|(L.) Pennell|Species        |Reviewed|accepted||
33660|Nothochelone nemorosa|(Douglas ex Lindl.) Straw|Species        |Reviewed|accepted||
503971|Nuttallanthus texanus|(Scheele) D.A. Sutton|Species        |Reviewed|accepted||
33811|Penstemon anguineus|Eastw.|Species        |Reviewed|accepted||
33668|Penstemon azureus|Benth.|Species        |Reviewed|accepted||
33675|Penstemon centranthifolius|(Benth.) Benth.|Species        |Reviewed|accepted||
518638|Penstemon cinereus|Piper|Species        |Reviewed|not accepted|834259|Penstemon humilis var. humilis
33851|Penstemon cinicola|D.D. Keck|Species        |Reviewed|accepted||
33871|Penstemon davidsonii|Greene|Species        |Reviewed|accepted||
33876|Penstemon deustus|Douglas ex Lindl.|Species        |Reviewed|accepted||
33890|Penstemon filiformis|(D.D. Keck) D.D. Keck|Species        |Reviewed|accepted||
33908|Penstemon gracilentus|A. Gray|Species        |Reviewed|accepted||
33917|Penstemon heterodoxus|A. Gray|Species        |Reviewed|accepted||
33920|Penstemon heterophyllus|Lindl.|Species        |Reviewed|accepted||
33704|Penstemon humilis|Nutt. ex A. Gray|Species        |Reviewed|accepted||
33927|Penstemon janishiae|N.H. Holmgren|Species        |Reviewed|accepted||
33714|Penstemon laetus|A. Gray|Species        |Reviewed|accepted||
33958|Penstemon neotericus|D.D. Keck|Species        |Reviewed|accepted||
33730|Penstemon newberryi|A. Gray|Species        |Reviewed|accepted||
33971|Penstemon parvulus|(A. Gray) Krautter|Species        |Reviewed|accepted||
33745|Penstemon procerus|Douglas ex Graham|Species        |Reviewed|accepted||
33985|Penstemon purpusii|Brandegee|Species        |Reviewed|accepted||
33756|Penstemon rattanii|A. Gray|Species        |Reviewed|accepted||
565387|Penstemon roezlii|Regel|Species        |Reviewed|accepted||
33989|Penstemon rupicola|(Piper) Howell|Species        |Reviewed|accepted||
33990|Penstemon rydbergii|A. Nelson|Species        |Reviewed|accepted||
33768|Penstemon speciosus|Douglas ex Lindl.|Species        |Reviewed|accepted||
504228|Penstemon sudans|M.E. Jones|Species        |Reviewed|accepted||
33783|Penstemon tracyi|D.D. Keck|Species        |Reviewed|accepted||
32875|Plantago aristata|Michx.|Species        |Reviewed|accepted||
32903|Plantago coronopus|L.|Species        |Reviewed|accepted||
32877|Plantago elongata|Pursh|Species        |Reviewed|accepted||
32880|Plantago erecta|E. Morris|Species        |Reviewed|accepted||
504434|Plantago eriopoda|Torr.|Species        |Reviewed|accepted||
32874|Plantago lanceolata|L.|Species        |Reviewed|accepted||
32887|Plantago major|L.|Species        |Reviewed|accepted||
32871|Plantago maritima|L.|Species        |Reviewed|accepted||
504440|Plantago subnuda|Pilg.|Species        |Reviewed|accepted||
32895|Plantago virginica|L.|Species        |Reviewed|accepted||
834112|Synthyris cordata|(A. Gray) A. Heller|Species        |Reviewed|accepted||
34060|Synthyris missurica|(Raf.) Pennell|Species        |Reviewed|accepted||
34063|Synthyris reniformis|(Douglas ex Benth.) Benth.|Species        |Reviewed|accepted||
34071|Tonella tenella|(Benth.) A. Heller|Species        |Reviewed|accepted||
33399|Veronica americana|Schwein. ex Benth.|Species        |Reviewed|accepted||
565594|Veronica anagallis-aquatica|L.|Species        |Reviewed|accepted||
33411|Veronica arvensis|L.|Species        |Reviewed|accepted||
33413|Veronica catenata|Pennell|Species        |Reviewed|accepted||
33401|Veronica copelandii|Eastw.|Species        |Reviewed|accepted||
33415|Veronica cusickii|A. Gray|Species        |Reviewed|accepted||
33417|Veronica filiformis|Sm.|Species        |Reviewed|accepted||
33418|Veronica hederifolia|L.|Species        |Reviewed|accepted||
33421|Veronica peregrina|L.|Species        |Reviewed|accepted||
33405|Veronica persica|Poir.|Species        |Reviewed|accepted||
33422|Veronica scutellata|L.|Species        |Reviewed|accepted||
33423|Veronica serpyllifolia|L.|Species        |Reviewed|accepted||
33408|Veronica triphyllos|L.|Species        |Reviewed|accepted||
33426|Veronica wormskjoldii|Roem. & Schult.|Species        |Reviewed|accepted||
182660|Agave americana|L.|Species        |Reviewed|accepted||
42880|Camassia leichtlinii|(Baker) S. Watson|Species        |Reviewed|accepted||
42883|Camassia quamash|(Pursh) Greene|Species        |Reviewed|accepted||
42896|Chlorogalum angustifolium|Kellogg|Species        |Reviewed|accepted||
42899|Chlorogalum pomeridianum|(DC.) Kunth|Species        |Reviewed|accepted||
502874|Hastingsia alba|(Durand) S. Watson|Species        |Reviewed|accepted||
